target,sampwt,trainFlg,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,Date_Opened
0,28.34083432,1,27,R,0,3000,p,F,3,N,83.70001221,646,404,-99000784,51,0,100,-99000576,3,0,Fri Sep 22 15:00:00 CST 2006
0,28.34083432,1,56,H,12,2795,f,_,3,N,91.20000076,726,2602,-99000784,92,0,100,-99000576,1,0,Mon Oct 09 15:00:00 CST 2006
0,28.34083432,1,53,H,15,5967,f,M,3,N,92.10000038,685,1502,-99000784,83,0,100,-99000576,1,0,Mon Aug 21 15:00:00 CST 2006
0,28.34083432,2,24,H,2,2600,f,M,3,N,69.20001221,697,303,18,-99000672,0,100,-99000576,1,0,Fri Oct 13 15:00:00 CST 2006
0,28.34083432,1,48,H,15,1000,r,F,3,N,52.80000305,758,900,-99000784,-99000712,0,100,-99000576,0,-99000672,Thu Oct 19 15:00:00 CST 2006
0,28.34083432,2,24,R,3,3106,e,F,3,N,87.40000057,681,304,-99000784,-99000672,0,83,-99000576,7,0,Thu Mar 01 16:00:00 CST 2007
0,28.34083432,1,33,H,2,2500,y,N,3,N,90.5,585,1000,75,78,2,78,1,3,0,Thu Dec 14 16:00:00 CST 2006
0,28.34083432,1,23,H,1,3965,r,B,3,N,85.90000057,579,406,5,50,0,50,2,4,0,Sat Apr 28 15:00:00 CST 2007
0,48.44378554,2,26,R,0,6633,b,M,2,N,97.10000038,0,0,-99000784,-99000672,0,-99000712,-99000576,2,0,Sat Jun 16 15:00:00 CST 2007
0,32.86440027,1,25,Q,1,1352,p,F,1,N,94.80000019,534,308,-99000784,95,0,81,1,13,0,Fri Oct 20 15:00:00 CST 2006
0,28.34083432,1,54,Q,12,1425,f,F,3,N,81.90000916,622,8,-99000784,-99000672,0,100,-99000576,5,0,Mon Sep 18 15:00:00 CST 2006
0,50.22272617,1,36,H,12,2550,b,N,3,N,100,685,908,2,39,0,78,10,1,5,Sat Aug 26 15:00:00 CST 2006
0,28.34083432,1,25,H,25,1560,,N,3,N,67.30000305,685,401,-99000784,91,0,100,-99000576,1,1,Sun Aug 20 15:00:00 CST 2006
0,34.98080917,1,21,P,3,975,y,N,0,N,88.10000038,521,107,-99000784,-99000672,1,0,2,1,0,Sun Jan 14 16:00:00 CST 2007
0,28.34083432,1,24,R,0,1400,f,F,3,N,88.5,653,101,1,-99000672,0,100,-99000576,3,0,Thu Feb 22 16:00:00 CST 2007
0,28.34083432,1,22,P,11,1000,y,N,2,N,76.90000916,727,1606,26,100,0,100,-99000576,1,3,Sat Mar 24 15:00:00 CST 2007
0,28.34083432,1,-99000792,H,0,3000,k,F,3,N,53.80000305,780,8404,18,11,0,100,-99000576,1,0,Tue Mar 13 15:00:00 CST 2007
0,28.34083432,1,36,R,12,1958,,F,3,N,84.10000038,743,1110,-99000784,14,0,89,-99000576,4,0,Thu Apr 05 15:00:00 CST 2007
0,28.34083432,2,37,H,1,2600,r,N,3,N,92.90000057,649,1703,9,37,1,86,4,3,0,Fri Apr 20 15:00:00 CST 2007
0,28.34083432,1,55,H,10,1225,b,N,3,N,74.90000916,678,907,-99000784,42,1,69,41,1,2,Thu Oct 05 15:00:00 CST 2006
0,28.34083432,2,51,H,27,1343,b,N,3,N,29.70001221,0,0,10,-99000672,0,-99000712,-99000576,5,0,Mon Apr 23 15:00:00 CST 2007
0,50.12018465,1,55,H,20,3333,y,F,3,N,87.30000019,706,1305,-99000784,46,0,90,19,2,0,Tue Oct 03 15:00:00 CST 2006
0,28.34083432,2,29,H,4,3326,r,M,3,N,95.20000076,752,807,-99000784,40,0,100,-99000576,3,0,Fri Nov 10 16:00:00 CST 2006
0,28.34083432,1,26,R,1,2000,w,N,3,N,72.30000305,687,202,-99000784,83,0,100,-99000576,1,4,Tue Jan 02 16:00:00 CST 2007
0,50.14128791,1,52,H,15,3000,b,N,3,N,90.90000057,687,2106,13,71,0,100,-99000576,3,0,Fri Apr 27 15:00:00 CST 2007
0,28.34083432,1,45,M,18,2322,f,F,3,N,55.5,747,1108,-99000784,22,0,100,-99000576,0,-99000672,Fri Jul 14 15:00:00 CST 2006
0,28.34083432,1,54,H,11,1500,p,N,3,N,75.5,695,2207,3,52,0,100,-99000576,10,0,Tue Jul 04 15:00:00 CST 2006
0,28.34083432,2,38,H,15,2250,e,M,2,N,72.1000061,682,700,-99000784,-99000672,0,67,36,2,0,Sun Feb 04 16:00:00 CST 2007
0,47.32490419,1,36,R,24,2200,w,_,2,N,91.20000076,647,108,-99000784,0,0,100,-99000576,15,0,Wed Jul 05 15:00:00 CST 2006
0,28.34083432,1,26,R,0,2630,y,F,2,N,87.40000057,644,1103,-99000784,93,0,73,24,8,0,Thu Jul 20 15:00:00 CST 2006
0,48.90102808,2,40,Q,30,2000,b,N,3,N,90.30000019,655,909,-99000784,-99000672,1,33,28,6,0,Sun Jun 03 15:00:00 CST 2007
0,35.18698064,2,23,R,2,2874,f,N,2,N,81.30000305,558,208,-99000784,104,4,60,6,12,0,Sat May 05 15:00:00 CST 2007
0,45.37430813,1,24,P,19,1262,f,N,2,N,86.5,572,310,-99000784,65,1,63,2,4,0,Fri Jul 28 15:00:00 CST 2006
0,28.34083432,1,38,H,1,4167,e,N,3,N,65,736,1602,2,40,0,100,-99000576,3,0,Sat Sep 23 15:00:00 CST 2006
0,28.34083432,1,47,R,11,1317,b,F,2,N,77.40000916,672,1609,-99000784,-99000672,1,86,78,2,0,Tue Dec 19 16:00:00 CST 2006
0,47.90802368,2,36,H,2,3000,f,N,3,N,91.90000057,666,507,3,-99000672,0,100,-99000576,3,1,Thu Sep 07 15:00:00 CST 2006
0,28.34083432,1,49,H,22,800,f,F,3,N,60.30000305,718,2301,5,63,0,100,-99000576,1,0,Wed Nov 22 16:00:00 CST 2006
0,28.34083432,1,35,H,3,4167,p,N,3,N,33.70001221,764,901,2,15,0,100,-99000576,1,0,Mon May 07 15:00:00 CST 2007
0,28.34083432,1,31,H,1,3308,w,M,3,N,63.1000061,763,810,28,20,0,100,-99000576,0,-99000672,Mon Aug 14 15:00:00 CST 2006
0,28.34083432,1,69,H,5,2118,f,_,3,N,100,788,2608,2,48,0,100,-99000576,0,-99000672,Sat Mar 03 16:00:00 CST 2007
0,47.54724862,2,31,R,0,1430,e,M,0,N,89.10000038,633,400,60,-99000672,0,60,2,0,6,Mon Jun 18 15:00:00 CST 2007
0,49.09831515,2,45,H,10,3083,y,F,3,N,89.80000019,623,1901,-99000784,68,1,74,9,5,0,Tue Aug 01 15:00:00 CST 2006
0,28.34083432,1,23,P,5,1500,f,N,2,N,91.5,639,309,-99000784,-99000672,0,67,11,1,1,Fri Sep 22 15:00:00 CST 2006
0,28.34083432,1,25,H,0,1480,e,F,3,N,95.10000038,690,402,1,-99000576,0,100,-99000576,3,1,Mon Jul 03 15:00:00 CST 2006
0,28.34083432,2,25,M,5,1000,o,F,1,N,81.90000916,522,401,23,-99000672,2,0,0,10,0,Fri May 04 15:00:00 CST 2007
0,28.34083432,1,50,H,9,2916,e,_,3,N,67.40000916,0,-99000640,-99000784,-99000640,0,-99000640,-99000640,-99000640,-99000640,Wed Jan 03 16:00:00 CST 2007
0,49.92530712,1,52,H,25,3008,u,_,3,N,97.70000076,670,2005,10,8,2,82,4,2,0,Sat Jul 22 15:00:00 CST 2006
0,28.34083432,1,30,H,2,5426,g,N,3,N,84.90000057,662,705,31,62,2,77,21,4,0,Tue Jul 18 15:00:00 CST 2006
0,28.34083432,1,25,R,0,3400,f,F,2,N,81.70001221,706,400,1,67,0,100,-99000576,8,0,Sun Jul 23 15:00:00 CST 2006
0,47.52317797,2,29,H,2,1410,f,_,3,N,97.30000019,604,605,-99000784,77,0,63,1,2,0,Sat Jul 08 15:00:00 CST 2006
0,28.34083432,1,29,H,3,1500,s,M,3,N,84.40000057,620,404,52,84,0,100,-99000576,4,0,Sat Dec 02 16:00:00 CST 2006
0,46.86363356,2,55,H,55,1630,g,N,1,N,94.5,635,610,2,0,1,57,3,4,0,Wed Jul 19 15:00:00 CST 2006
0,46.10380284,1,22,P,2,2100,f,N,2,N,91.5,561,206,17,69,2,43,7,2,0,Fri Aug 11 15:00:00 CST 2006
0,49.48297306,1,24,P,1,1750,b,N,1,N,76.90000916,630,209,4,27,2,60,18,4,0,Tue Oct 03 15:00:00 CST 2006
0,28.34083432,1,38,H,1,3965,p,F,3,N,91.70000076,671,1507,-99000784,30,1,93,42,3,0,Fri Aug 11 15:00:00 CST 2006
0,28.34083432,1,35,H,7,2500,w,B,2,N,93,702,1109,-99000784,38,0,93,-99000712,2,0,Sat Jul 01 15:00:00 CST 2006
0,48.05954161,1,24,R,3,1379,p,N,3,N,81.30000305,593,403,19,49,0,50,6,8,0,Mon Feb 19 16:00:00 CST 2007
0,28.34083432,1,44,H,12,1100,w,N,3,N,85.30000019,739,706,3,0,0,50,12,0,-99000672,Thu Oct 12 15:00:00 CST 2006
0,28.34083432,1,47,H,16,2793,,F,3,N,90.10000038,619,1100,-99000784,54,2,75,4,6,0,Tue Apr 03 15:00:00 CST 2007
0,28.34083432,1,52,H,11,3333,y,M,3,N,81.90000916,764,1101,17,0,0,100,-99000576,3,0,Fri Oct 06 15:00:00 CST 2006
0,42.8954656,1,20,R,1,2400,f,N,3,N,70,588,106,-99000784,-99000672,0,100,-99000576,3,0,Wed Sep 20 15:00:00 CST 2006
0,28.34083432,1,23,P,5,2000,p,F,3,N,88.5,579,401,28,94,0,50,3,3,0,Tue Nov 07 16:00:00 CST 2006
0,49.53371286,2,61,H,3,2300,g,N,3,N,86.60000038,711,707,46,92,0,100,-99000576,1,0,Fri Mar 16 15:00:00 CST 2007
0,28.34083432,1,42,H,11,3167,p,N,2,N,70.90000916,711,1808,6,28,0,100,-99000576,4,0,Thu Dec 28 16:00:00 CST 2006
0,38.85459348,1,47,H,46,2400,s,F,2,N,100,604,506,2,-99000672,0,73,9,7,0,Fri Jun 08 15:00:00 CST 2007
0,28.34083432,1,23,P,11,980,w,_,3,N,86.10000038,671,111,11,64,0,100,-99000576,3,0,Fri Sep 01 15:00:00 CST 2006
0,28.34083432,1,33,H,3,3196,g,N,2,N,81.30000305,757,1111,13,33,0,91,-99000576,1,5,Wed Jan 24 16:00:00 CST 2007
0,28.34083432,2,47,H,16,4000,g,N,3,N,73.5,689,1204,38,80,0,100,-99000576,2,0,Thu Sep 21 15:00:00 CST 2006
0,28.34083432,1,56,R,5,3750,f,N,3,N,90.5,656,2911,-99000784,15,0,97,3,2,0,Thu Feb 01 16:00:00 CST 2007
0,28.34083432,2,24,R,0,4166,b,N,3,N,84.10000038,677,6,2,41,0,100,-99000576,1,0,Wed Mar 21 15:00:00 CST 2007
0,28.34083432,1,72,H,36,1000,k,N,3,N,61.90000916,788,3500,-99000784,10,0,100,-99000576,1,0,Fri Oct 27 15:00:00 CST 2006
0,28.34083432,2,46,H,15,2000,p,N,2,N,69.20001221,739,1602,3,67,0,100,-99000576,2,0,Sun Oct 01 15:00:00 CST 2006
0,28.34083432,1,30,R,5,2500,r,_,3,N,81.5,656,904,9,67,0,75,-99000712,2,1,Tue Aug 15 15:00:00 CST 2006
0,28.34083432,1,49,H,28,4646,y,N,3,N,62.40000916,703,2703,-99000784,60,0,68,27,6,0,Sun Nov 05 16:00:00 CST 2006
0,40.28883461,1,27,H,9,1250,k,N,0,N,90.30000019,0,902,-99000784,-99000672,1,0,23,4,0,Wed Feb 21 16:00:00 CST 2007
0,28.34083432,1,45,H,1,3000,p,_,2,N,90.5,707,1107,6,-99000672,0,80,-99000576,2,0,Tue Mar 06 16:00:00 CST 2007
0,28.34083432,1,27,H,1,2500,w,F,3,N,88.30000019,533,709,8,91,0,80,1,5,0,Thu Feb 08 16:00:00 CST 2007
0,28.34083432,2,48,H,18,4083,p,N,3,N,87.60000038,767,1707,22,60,0,100,-99000576,0,-99000672,Sat Nov 25 16:00:00 CST 2006
0,28.34083432,1,37,H,4,2963,r,M,2,N,85,692,710,-99000784,67,0,100,-99000576,2,1,Sat Oct 07 15:00:00 CST 2006
0,28.34083432,2,25,R,0,1500,f,N,2,N,100,688,408,-99000784,52,0,100,-99000576,2,1,Wed Aug 16 15:00:00 CST 2006
0,28.34083432,1,29,H,5,2100,y,N,3,N,93.20000076,683,803,-99000784,61,0,90,-99000712,2,1,Thu Sep 28 15:00:00 CST 2006
0,28.34083432,1,24,H,4,2767,e,F,2,N,95.30000019,696,402,-99000784,-99000672,0,100,-99000576,1,2,Tue May 08 15:00:00 CST 2007
0,28.34083432,1,24,P,23,1200,p,N,0,N,91,666,205,4,-99000672,0,100,-99000576,4,1,Fri Jun 01 15:00:00 CST 2007
0,28.34083432,1,40,H,16,1200,g,N,0,N,94.5,663,510,-99000784,-99000712,0,100,-99000576,2,0,Sun Jan 14 16:00:00 CST 2007
0,28.34083432,1,43,H,1,7917,b,N,3,N,77.20001221,670,1907,51,31,1,88,6,4,2,Mon Apr 09 15:00:00 CST 2007
0,28.34083432,1,24,H,14,1500,p,F,2,N,29.90000916,605,1907,-99000784,100,1,57,2,2,1,Mon Oct 09 15:00:00 CST 2006
0,44.93932307,1,23,R,4,1680,k,M,3,N,91.20000076,626,108,-99000784,-99000672,1,33,8,4,0,Tue Sep 26 15:00:00 CST 2006
0,28.34083432,1,29,R,0,3800,p,N,3,N,65,680,608,10,56,0,64,24,1,2,Sat Dec 02 16:00:00 CST 2006
0,28.34083432,1,34,H,0,3400,y,N,3,N,79.80000305,672,909,-99000784,43,0,90,77,5,1,Wed Mar 21 15:00:00 CST 2007
0,28.34083432,1,44,H,2,3417,e,N,3,N,67.70001221,741,2302,-99000784,14,0,100,-99000576,3,0,Tue May 15 15:00:00 CST 2007
0,28.34083432,2,-99000792,R,0,3746,b,N,3,N,91.40000057,655,1800,-99000784,82,0,97,6,1,0,Mon Nov 13 16:00:00 CST 2006
0,28.34083432,1,28,H,7,4167,y,B,3,N,69.20001221,722,509,2,97,0,100,-99000576,0,-99000672,Sun Apr 08 15:00:00 CST 2007
0,45.58733802,2,46,R,6,1400,f,_,1,N,100,618,711,3,0,9,17,6,3,0,Wed Apr 25 15:00:00 CST 2007
0,28.34083432,1,21,P,15,1508,f,N,3,N,81.6000061,658,211,-99000784,53,0,100,-99000576,3,0,Tue Nov 07 16:00:00 CST 2006
0,28.34083432,1,33,H,2,2217,f,_,2,N,91.30000019,768,608,1,20,0,100,-99000576,1,1,Tue Aug 08 15:00:00 CST 2006
0,28.34083432,1,27,H,27,1500,r,N,3,N,83.40000916,676,506,-99000784,57,0,89,13,2,1,Sun Apr 01 15:00:00 CST 2007
0,28.34083432,1,25,R,1,1350,p,M,3,N,87.40000057,741,300,-99000784,15,0,100,-99000576,2,0,Fri Aug 25 15:00:00 CST 2006
0,49.40540186,1,31,R,4,2300,b,M,2,N,94.5,586,902,-99000784,57,2,38,1,2,0,Tue Feb 27 16:00:00 CST 2007
0,28.34083432,1,47,H,15,2042,p,N,3,N,75.40000916,766,1503,3,14,0,100,-99000576,1,0,Sun Feb 11 16:00:00 CST 2007
0,37.58017439,1,24,R,1,1500,f,N,1,N,82,604,104,7,-99000672,0,100,-99000576,16,0,Thu Jan 11 16:00:00 CST 2007
0,28.34083432,1,40,H,16,1800,f,M,3,N,75.90000916,716,1001,18,28,0,100,-99000576,4,0,Sat Apr 14 15:00:00 CST 2007
0,49.34932775,1,36,H,1,1832,b,_,2,N,78.30000305,0,404,-99000784,-99000672,0,-99000712,-99000576,1,0,Sun Aug 27 15:00:00 CST 2006
0,28.34083432,1,24,P,1,4333,w,M,3,N,90.40000057,694,208,4,44,0,100,-99000576,4,0,Tue Dec 05 16:00:00 CST 2006
0,48.3843305,2,19,M,0,800,y,N,3,N,85.60000038,599,202,-99000784,21,0,50,5,4,0,Thu Jan 25 16:00:00 CST 2007
0,28.34083432,1,65,H,38,1550,w,N,3,N,77.40000916,789,1202,14,0,0,100,-99000576,1,0,Thu Feb 08 16:00:00 CST 2007
0,28.34083432,1,35,H,3,2203,b,N,3,N,72.5,627,1310,-99000784,90,2,14,1,0,-99000672,Mon Oct 09 15:00:00 CST 2006
0,28.34083432,1,35,P,20,1400,f,F,3,N,82.1000061,661,1001,6,-99000712,0,73,34,3,0,Mon Mar 19 15:00:00 CST 2007
0,28.34083432,1,30,H,1,12083,,M,3,N,71.40000916,775,610,-99000784,8,0,100,-99000576,0,-99000672,Thu Oct 26 15:00:00 CST 2006
0,28.34083432,1,51,R,0,1760,p,N,3,N,69.1000061,716,505,10,17,0,100,-99000576,4,0,Tue Mar 13 15:00:00 CST 2007
0,28.34083432,1,53,H,12,1750,f,N,3,N,77.80000305,789,1408,8,13,0,100,-99000576,1,0,Wed Jun 13 15:00:00 CST 2007
0,42.13683949,2,20,P,17,850,f,_,1,N,83.6000061,685,109,1,-99000672,0,100,-99000576,1,0,Thu Mar 01 16:00:00 CST 2007
0,28.34083432,1,23,R,1,2260,y,N,3,N,79.5,786,1104,-99000784,4,0,100,-99000576,1,0,Sat Nov 18 16:00:00 CST 2006
0,28.34083432,1,36,H,11,2780,e,F,3,N,85.20000076,707,502,-99000784,13,0,86,41,4,1,Fri Oct 13 15:00:00 CST 2006
0,28.34083432,1,20,P,3,1300,f,N,2,N,88.10000038,615,7,-99000784,60,0,100,-99000576,7,0,Fri Jul 14 15:00:00 CST 2006
0,28.34083432,1,41,P,17,1833,b,N,3,N,93.40000057,739,705,1,65,0,100,-99000576,0,-99000672,Mon Apr 02 15:00:00 CST 2007
0,49.46045368,1,42,H,2,6666,b,N,3,N,87.90000057,691,1509,9,-99000672,0,91,19,14,1,Wed May 16 15:00:00 CST 2007
0,28.34083432,1,45,M,24,1000,p,N,2,N,92,686,2400,0,81,0,100,-99000576,2,1,Wed Jan 24 16:00:00 CST 2007
0,28.34083432,1,39,H,39,1989,y,N,0,N,78.30000305,684,808,0,16,0,100,-99000576,2,1,Mon Oct 16 15:00:00 CST 2006
0,49.69374856,1,38,H,16,1480,g,F,3,N,86.10000038,655,1704,-99000784,55,1,64,31,1,0,Sat Jul 15 15:00:00 CST 2006
0,47.61333237,1,-99000792,Q,0,1897,b,N,3,N,93.90000057,652,1000,-99000784,94,0,100,-99000576,7,0,Fri Jan 12 16:00:00 CST 2007
0,28.34083432,2,47,R,1,3400,b,_,3,N,96.40000057,650,603,70,47,0,80,-99000712,4,0,Fri Sep 08 15:00:00 CST 2006
0,28.34083432,2,28,H,3,2054,p,N,3,N,97.20000076,554,402,-99000784,83,0,67,2,2,1,Tue Sep 26 15:00:00 CST 2006
0,28.34083432,1,51,H,5,3300,e,_,3,N,81.20001221,712,1100,6,37,0,94,-99000576,2,0,Fri Jun 15 15:00:00 CST 2007
0,28.34083432,2,24,R,0,2000,p,N,3,N,90.10000038,681,304,1,16,0,86,15,3,0,Sat Jan 27 16:00:00 CST 2007
0,49.52448191,1,-99000792,H,0,1666,b,N,2,N,100,610,209,-99000784,73,0,100,-99000576,7,1,Mon Nov 20 16:00:00 CST 2006
0,28.34083432,1,55,H,0,1649,r,F,3,N,82.6000061,768,1304,3,6,0,100,-99000576,2,0,Fri Aug 11 15:00:00 CST 2006
0,28.34083432,1,42,H,0,3750,b,N,3,N,72.1000061,686,810,25,8,0,100,-99000576,1,1,Fri Feb 16 16:00:00 CST 2007
0,28.34083432,1,46,Q,16,3000,p,N,2,N,91.5,713,1407,-99000784,64,0,100,-99000576,3,0,Fri Sep 01 15:00:00 CST 2006
0,28.34083432,1,33,H,10,5792,g,N,2,N,90.20000076,694,1504,3,34,0,93,-99000712,4,1,Mon Sep 11 15:00:00 CST 2006
0,28.34083432,2,61,H,6,2250,e,N,0,N,84.20000076,717,1601,23,8,0,75,15,2,0,Wed Mar 14 15:00:00 CST 2007
0,28.34083432,1,53,H,22,1900,f,M,3,N,95.30000019,730,1105,-99000784,13,0,91,-99000712,1,0,Fri Oct 13 15:00:00 CST 2006
0,28.34083432,2,34,H,5,2800,b,N,3,N,79.6000061,679,1000,-99000784,97,0,100,-99000576,2,1,Fri Oct 13 15:00:00 CST 2006
0,49.01198204,1,47,H,15,2450,f,M,0,N,102.5999994,698,706,9,-99000672,0,100,-99000576,1,0,Thu Dec 14 16:00:00 CST 2006
0,28.34083432,1,38,H,10,2120,r,F,2,N,93.30000019,750,1106,-99000784,0,0,89,-99000712,2,1,Mon May 21 15:00:00 CST 2007
0,47.90404412,1,33,R,2,2200,y,F,3,N,93.80000019,648,805,-99000784,-99000672,0,50,56,3,0,Sat Feb 03 16:00:00 CST 2007
0,28.34083432,1,27,R,6,2667,r,F,3,N,82.30000305,757,806,8,6,0,100,-99000576,1,0,Thu Sep 07 15:00:00 CST 2006
0,28.34083432,1,61,H,10,2200,g,N,3,N,26.20001221,705,2004,-99000784,88,0,100,-99000576,1,0,Fri Jul 21 15:00:00 CST 2006
0,28.34083432,1,36,H,4,16667,y,N,3,N,88.40000057,688,1307,-99000784,35,0,96,-99000576,3,0,Mon Jul 17 15:00:00 CST 2006
0,28.34083432,2,66,H,16,1495,k,N,3,N,70.1000061,729,2603,-99000784,22,0,89,-99000712,1,0,Mon May 21 15:00:00 CST 2007
0,37.71516098,2,22,R,2,1400,r,F,1,N,89.30000019,586,107,-99000784,-99000672,0,100,-99000576,21,0,Sat Mar 03 16:00:00 CST 2007
0,28.34083432,1,54,H,17,1700,e,N,3,N,90.20000076,745,2002,4,67,0,100,-99000576,1,0,Wed Sep 13 15:00:00 CST 2006
0,28.34083432,1,38,H,1,3124,f,N,3,N,54.5,751,1308,9,14,0,100,-99000576,1,0,Tue Oct 17 15:00:00 CST 2006
0,28.34083432,2,40,H,8,4300,g,M,3,N,79,734,1501,-99000784,79,0,100,-99000576,0,-99000672,Mon Feb 12 16:00:00 CST 2007
0,28.34083432,1,27,H,1,3400,w,N,3,N,85,568,506,6,96,0,75,8,1,1,Wed Dec 13 16:00:00 CST 2006
0,34.50679169,1,22,R,0,1500,w,N,3,N,73.90000916,514,410,4,84,1,88,2,11,0,Sun Apr 22 15:00:00 CST 2007
0,28.34083432,2,22,R,0,2110,g,F,3,N,89.60000038,653,311,6,-99000672,0,100,-99000576,2,0,Thu Oct 19 15:00:00 CST 2006
0,50.16443336,1,54,H,6,3000,w,N,3,N,96.5,767,700,-99000784,1,0,100,-99000576,1,0,Fri Oct 27 15:00:00 CST 2006
0,28.34083432,1,41,R,40,2417,f,F,2,N,83.70001221,730,1003,2,-99000712,0,100,-99000576,1,0,Thu Oct 26 15:00:00 CST 2006
0,28.34083432,2,33,H,8,3166,f,N,3,N,89.70000076,718,808,2,32,0,100,-99000576,2,0,Sat Oct 14 15:00:00 CST 2006
0,48.45571166,1,67,H,50,1800,w,N,2,N,95,694,709,-99000784,0,0,91,55,7,1,Tue Jan 09 16:00:00 CST 2007
0,28.34083432,1,36,P,36,1167,y,N,3,N,94.40000057,728,1000,-99000784,43,0,100,-99000576,1,0,Sun Mar 18 15:00:00 CST 2007
0,28.34083432,1,31,R,11,1050,y,N,3,N,84,733,1003,0,27,0,100,-99000576,1,0,Sun Feb 18 16:00:00 CST 2007
0,28.34083432,1,30,R,3,1340,e,N,2,N,78.80000305,599,709,-99000784,0,2,0,2,3,0,Fri Oct 27 15:00:00 CST 2006
0,49.69366155,1,24,P,1,1800,b,N,3,N,98.70000076,660,409,2,43,0,67,-99000712,3,0,Mon May 07 15:00:00 CST 2007
0,45.98669883,1,35,H,2,4500,f,N,2,N,80.40000916,629,1006,-99000784,-99000712,0,77,4,10,0,Sun Jul 09 15:00:00 CST 2006
0,28.34083432,1,-99000792,R,4,1600,w,N,2,N,93.20000076,782,805,-99000784,19,0,75,-99000576,0,-99000672,Fri Sep 15 15:00:00 CST 2006
0,28.34083432,1,27,H,3,3000,b,N,2,N,65.90000916,544,600,-99000784,99,0,69,2,2,1,Sat Dec 02 16:00:00 CST 2006
0,28.34083432,2,56,H,15,1350,y,_,2,N,71.5,725,1207,1,61,0,100,-99000576,1,0,Sat Oct 28 15:00:00 CST 2006
0,28.34083432,1,27,M,3,1400,y,N,3,N,61.90000916,726,109,63,9,0,100,-99000576,3,0,Sat Sep 09 15:00:00 CST 2006
0,28.34083432,2,43,H,9,3333,b,N,2,N,63.20001221,782,1600,-99000784,12,0,100,-99000576,1,0,Fri Jul 28 15:00:00 CST 2006
0,28.34083432,1,51,H,13,3200,e,N,3,N,93.80000019,621,1811,-99000784,93,0,83,6,2,0,Sun Sep 24 15:00:00 CST 2006
0,41.54823518,2,27,M,6,0,f,_,3,N,87,599,10,-99000784,-99000672,0,100,-99000576,7,0,Mon Oct 09 15:00:00 CST 2006
0,39.23812633,1,-99000792,H,1,2700,b,B,0,N,78.5,606,101,-99000784,96,0,100,-99000576,4,0,Mon May 07 15:00:00 CST 2007
0,28.34083432,1,61,H,3,4583,f,N,3,N,93.20000076,776,3906,-99000784,10,0,100,-99000576,0,-99000672,Tue Aug 22 15:00:00 CST 2006
0,49.56846132,2,33,H,1,6917,b,N,3,N,92.30000019,623,1202,0,38,0,80,11,11,0,Thu May 10 15:00:00 CST 2007
0,28.34083432,1,41,H,41,2400,g,N,2,N,99.90000004,704,1307,5,42,0,90,-99000712,0,-99000672,Sat Jun 02 15:00:00 CST 2007
0,28.34083432,1,42,H,0,2200,e,N,3,N,66.70001221,726,800,1,56,0,100,-99000576,5,0,Tue Jan 09 16:00:00 CST 2007
0,28.34083432,1,54,H,0,2500,e,N,3,N,31.40000916,797,2806,-99000784,28,0,100,-99000576,2,1,Fri Jul 21 15:00:00 CST 2006
0,47.78822696,1,21,R,0,2520,y,N,3,N,84.90000057,630,205,16,98,0,100,-99000576,6,0,Sat Sep 23 15:00:00 CST 2006
0,28.34083432,1,-99000792,R,3,2900,o,N,3,N,84.20000076,652,210,1,55,0,100,-99000576,5,1,Sun Mar 11 16:00:00 CST 2007
0,48.72508201,1,36,R,4,1125,p,F,3,N,80.6000061,637,200,-99000784,-99000672,0,100,-99000576,5,0,Thu Apr 05 15:00:00 CST 2007
0,39.87764624,1,28,H,8,3658,f,F,3,N,95.30000019,627,603,16,80,0,75,6,12,0,Tue Jul 11 15:00:00 CST 2006
0,28.34083432,1,24,R,0,2899,b,N,3,N,92.40000057,730,311,28,22,0,100,-99000576,7,0,Fri Oct 06 15:00:00 CST 2006
0,28.34083432,1,39,R,0,2383,y,F,3,N,78.6000061,794,1807,36,5,0,100,-99000576,2,0,Sun Dec 17 16:00:00 CST 2006
0,28.34083432,1,52,H,20,5833,k,N,3,N,70.30000305,787,2500,-99000784,5,0,100,-99000576,3,0,Mon Jul 10 15:00:00 CST 2006
0,38.91232782,1,21,R,0,3570,g,F,3,N,71.90000916,599,304,3,80,0,73,-99000712,10,0,Wed Mar 07 16:00:00 CST 2007
0,49.57970696,1,34,H,4,6117,g,N,3,N,87.30000019,671,309,2,0,0,75,29,7,0,Thu Jan 11 16:00:00 CST 2007
0,42.04234456,1,23,R,0,2280,g,N,0,N,76.70001221,577,310,-99000784,-99000576,2,50,7,11,0,Sat Apr 28 15:00:00 CST 2007
0,28.34083432,1,28,H,6,2100,y,N,3,N,84.30000019,658,708,-99000784,44,1,95,61,8,0,Tue Jul 11 15:00:00 CST 2006
0,37.00523374,1,34,H,2,2055,r,N,3,N,86.90000057,551,506,-99000784,101,2,33,2,2,0,Wed Nov 22 16:00:00 CST 2006
0,28.34083432,1,29,R,2,2800,w,N,3,N,89.5,682,400,-99000784,58,0,100,-99000576,3,0,Thu May 03 15:00:00 CST 2007
0,47.59586689,1,38,H,7,3483,y,M,2,N,88.20000076,639,1006,1,80,2,50,18,4,0,Sat Oct 14 15:00:00 CST 2006
